수준,동형어번호,표출 어휘
고급,0,우울증
고급,0,우월
고급,0,우위
초급,0,우유
고급,0,우유부단
중급,0,우정
중급,0,우주
고급,0,우직하다
초급,0,우체국
중급,0,우체통
중급,0,우측
고급,0,우파
중급,0,우편02
중급,0,우편물
중급,0,우편함
초급,0,우표
고급,0,우호적01/우호적02
중급,0,우회전
고급,0,우후죽순
중급,0,운01
초급,0,운동
중급,0,운동량
초급,0,운동복
중급,0,운동선수
초급,0,운동장
초급,0,운동화
중급,0,운명01
고급,0,운명적01/운명적02
중급,0,운반
고급,0,운송
고급,0,운수업
중급,0,운영
고급,0,운용
초급,0,운전
중급,0,운전기사
중급,0,운전면허00
초급,0,운전사
고급,0,운전자
고급,0,운항
중급,0,운행
초급,0,울다01
고급,0,울렁거리다
중급,0,울리다01
중급,0,울리다02
고급,0,울먹이다
고급,0,울부짖다
초급,0,울산
초급,0,울음
중급,0,울음소리
고급,0,울창하다
고급,0,울타리
고급,0,울퉁불퉁
고급,0,울퉁불퉁하다
초급,0,움직이다
중급,0,움직임
고급,0,움츠리다
고급,0,움켜잡다
고급,0,움켜쥐다
중급,0,웃기다
초급,0,웃다
고급,0,웃돌다
중급,0,웃어른
초급,0,웃음
중급,0,웃음소리
고급,0,웅성웅성
고급,0,웅장하다
고급,0,웅크리다
중급,0,워낙
고급,0,원-
초급,0,원01
중급,0,-원01
중급,0,-원02
중급,0,원03
고급,0,-원03
고급,0,원가
고급,0,원격
고급,0,원고01
고급,0,원금
고급,0,원동력
중급,0,원래02/원래01
고급,0,원료
중급,0,원룸
중급,0,원리
중급,0,원만하다
고급,0,원망
고급,0,원본
고급,0,원산지
고급,0,원색적01/원색적02
중급,0,원서02
고급,0,원수03
중급,0,원숭이
고급,0,원시01
고급,0,원심력
고급,0,원어민
고급,0,원유
중급,0,원인
고급,0,원자력
고급,0,원작
고급,0,원장01
고급,0,원조02
고급,0,원주민
중급,0,원칙
초급,0,원피스
초급,0,원하다
고급,0,원형01
고급,0,원형02
고급,0,원화
고급,0,원활
초급,0,월02/월01
중급,0,월03
고급,0,월간01
초급,0,월급
중급,0,월드컵
중급,0,월말
중급,0,월세
초급,0,월요일
고급,0,월차
중급,0,웬
중급,0,웬만하다
중급,0,웬일
고급,0,웰빙00
초급,0,위01
중급,0,위03
고급,0,위04
고급,0,위계질서
고급,0,위급하다
중급,0,위기
중급,0,위대하다
고급,0,위독하다
고급,0,위력
중급,0,위로
중급,0,위반
고급,0,위법
고급,0,위상
고급,0,위생
고급,0,위생적01/위생적02
고급,0,위성
중급,0,위아래
고급,0,위안
고급,0,위암
고급,0,위염
고급,0,위원
중급,0,위원회
고급,0,위인01
고급,0,위인02
고급,0,위조
고급,0,위주
초급,0,위쪽
고급,0,위축
중급,0,위층
초급,0,위치
고급,0,위태롭다
중급,0,위하다
초급,0,위험
중급,0,위험성
중급,0,위협
고급,0,위화감
중급,0,윗글00
중급,0,윗사람
고급,0,유02
고급,0,유가01
고급,0,유감
고급,0,유골
중급,0,유교
고급,0,유권자
고급,0,유기농
고급,0,유난스럽다
중급,0,유난히
중급,0,유능00
고급,0,유대감
고급,0,유도01
중급,0,유도02
고급,0,유독02
고급,0,유동
고급,0,유동적01/유동적02
중급,0,유람선
고급,0,유래
중급,0,유럽
고급,0,유례
중급,0,유료
중급,0,유리01
초급,0,유리02
중급,0,유리창
고급,0,유망
중급,0,유머
초급,0,유명
중급,0,유물
고급,0,유발
고급,0,유비무환
고급,0,유사02
중급,0,유산02
고급,0,유서02
고급,0,유세
고급,0,유식하다
고급,0,유심히
고급,0,유아01
고급,0,유언
고급,0,유언비어
고급,0,유연성
고급,0,유연하다01
고급,0,유용01
초급,0,유월
고급,0,유유상종
고급,0,유의
고급,0,유익
중급,0,유일
고급,0,유일무이
고급,0,유입
중급,0,유적
중급,0,유적지
고급,0,유전02
고급,0,유전병
고급,0,유전자
중급,0,유지01
고급,0,유창성
중급,0,유창하다
고급,0,유출
고급,0,유치02
초급,0,유치원
중급,0,유치하다00
중급,0,유쾌00
중급,0,유통
고급,0,유포
초급,0,유학01
고급,0,유학03
초급,0,유학생
고급,0,유해
초급,0,유행
고급,0,유행가
중급,0,유형02
중급,0,유혹
고급,0,유효
고급,0,유흥비
고급,0,유희
초급,0,육01/육02
초급,0,육교
중급,0,육군
고급,0,육로
고급,0,육류
고급,0,육상
고급,0,육식
초급,0,육십01/육십02
고급,0,육아
중급,0,육지
중급,0,육체
중급,0,육체적01/육체적02
고급,0,윤
고급,0,윤리
고급,0,윤리적00
중급,0,-율02
고급,0,율동
고급,0,융통성
고급,0,융합
초급,0,윷놀이
고급,0,으레
고급,0,으르다
고급,0,으스대다
중급,0,으악02
중급,0,은01
고급,0,은근히
고급,0,은메달
고급,0,은사01
고급,0,은은하다
고급,0,은퇴
초급,0,은행01
중급,0,은혜
고급,0,읊다
고급,0,음00
초급,0,음01
고급,0,음02
중급,0,음력
초급,0,음료
초급,0,음료수
고급,0,음모00
중급,0,음반
중급,0,음성01
초급,0,음식
중급,0,음식물
초급,0,음식점
초급,0,음악
초급,0,음악가
중급,0,음악회
중급,0,음주
고급,0,음질
고급,0,음치
고급,0,음향
초급,0,응
고급,0,응급
중급,0,응급실
고급,0,응급조치00
중급,0,응답
고급,0,응답자
고급,0,응모
중급,0,응시02
고급,0,응용
중급,0,응원
고급,0,응하다
고급,0,의02
중급,0,의견
고급,0,의과
중급,0,의논
고급,0,의대
중급,0,의도
고급,0,의도적01/의도적02
고급,0,의례적01/의례적02
고급,0,의뢰
고급,0,의료
중급,0,의류
고급,0,의리
중급,0,의무
중급,0,의무적01/의무적02
중급,0,의문
초급,0,의미
중급,0,의복
중급,0,의사01
초급,0,의사03
고급,0,의사소통
중급,0,의상
고급,0,의생활
고급,0,의성어
고급,0,의술
중급,0,의식01
중급,0,의식02
고급,0,의식적01/의식적02
고급,0,의식주
중급,0,의심
고급,0,의아하다
고급,0,의약품
중급,0,의외
고급,0,의외로
중급,0,의욕
고급,0,의욕적01/의욕적02
고급,0,의원02
고급,0,의의
초급,0,의자
고급,0,의젓하다
중급,0,의존
고급,0,의존도
고급,0,의존적01/의존적02
중급,0,의지01
중급,0,의지02
고급,0,의태어
고급,0,의하다
고급,0,의학
고급,0,의학적01/의학적02
고급,0,의향
고급,0,의혹
고급,0,의회
초급,0,이03
고급,0,이04
초급,0,이06/이05
초급,0,이07/이08
초급,0,이거
초급,0,이것
고급,0,이것저것01
고급,0,이견
초급,0,이곳
중급,0,이곳저곳
중급,0,이국적01/이국적02
고급,0,이글거리다
초급,0,이기다01
고급,0,이기심
중급,0,이기적01/이기적02
고급,0,이기주의
중급,0,이끌다
고급,0,이끌리다
초급,0,이날
중급,0,이내02
중급,0,이내03
중급,0,이념
고급,0,이다00
중급,0,이달
중급,0,이대로
중급,0,이동
고급,0,이득
고급,0,이듬해
중급,0,이따
초급,0,이따가
고급,0,이따금
초급,0,이때
고급,0,이래02
중급,0,이래서
중급,0,이러다
초급,0,이런01
중급,0,이런저런
초급,0,이렇다
고급,0,이레
고급,0,이력
중급,0,이력서
고급,0,이례적01/이례적02
중급,0,이론01
고급,0,이론적01/이론적02
중급,0,이롭다
고급,0,이루01
중급,0,이루다
중급,0,이루어지다
중급,0,이룩하다
고급,0,이륙
중급,0,이르다01
중급,0,이르다02
초급,0,이르다03
중급,0,이른바
고급,0,이를테면
초급,0,이름
고급,0,이름나다
중급,0,이름표
중급,0,이리02
중급,0,이리저리02
초급,0,이마
중급,0,이만02
중급,0,이만큼01/이만큼02
중급,0,이메일
고급,0,이면01
고급,0,이면지
초급,0,이모
초급,0,이미
중급,0,이미지
중급,0,이민
고급,0,이바지00
중급,0,이발
초급,0,이번
중급,0,이벤트
중급,0,이별
초급,0,이분
초급,0,이불
중급,0,이비인후과
초급,0,이사02
고급,0,이산가족
초급,0,이삿짐
초급,0,이상01
고급,0,이상02
초급,0,이상04
중급,0,이상적01/이상적02
고급,0,이상형
고급,0,이색적01/이색적02
중급,0,이성01
중급,0,이성02
고급,0,이성적01/이성적02
고급,0,이슬
고급,0,이슬람교
고급,0,이식
고급,0,이심전심
초급,0,이십01/이십02
초급,0,이야기
중급,0,이어
고급,0,이어받다
고급,0,이어서
중급,0,이어지다
고급,0,이어폰
고급,0,이열치열
중급,0,이왕02/이왕01
고급,0,이왕이면
중급,0,이외
초급,0,이용
중급,0,이용자
초급,0,이웃
중급,0,이웃집
초급,0,이월01
초급,0,이유
고급,0,이윤
중급,0,이윽고
고급,0,이의02
중급,0,이익
중급,0,이자02
초급,0,이전
중급,0,이전00
고급,0,이점
초급,0,이제02/이제01
고급,0,이제껏
중급,0,이제야
고급,0,이주
고급,0,이주민
고급,0,이중
고급,0,이직
고급,0,이직률
초급,0,이쪽
고급,0,이치
고급,0,이탈
중급,0,이튿날
초급,0,이틀
중급,0,이하
고급,0,이해01
초급,0,이해02
중급,0,이해관계
고급,0,이행02
중급,0,이혼
고급,0,이혼율00
초급,0,이후
초급,0,익다01
중급,0,익다02
고급,0,익명
고급,0,익살스럽다
초급,0,익숙하다
중급,0,익히다01
중급,0,익히다02
고급,0,-인
고급,0,인02
중급,0,인간
중급,0,인간관계
고급,0,인간미
중급,0,인간성
중급,0,인간적01/인간적02
고급,0,인건비
중급,0,인격
고급,0,인격적00
중급,0,인공
고급,0,인공위성
고급,0,인공적00
중급,0,인구
고급,0,인권
고급,0,인근
초급,0,인기
고급,0,인내
고급,0,인내심
중급,0,인도02
초급,0,인도네시아
고급,0,인도적01/인도적02
중급,0,인력
중급,0,인류
고급,0,인명00
고급,0,인문계00
고급,0,인문학
중급,0,인물
초급,0,인분02
고급,0,인사01
초급,0,인사02
고급,0,인사03
고급,0,인산인해
초급,0,인삼
중급,0,인삼차
중급,0,인상01
중급,0,인상02
중급,0,인상03
중급,0,인상적01/인상적02
고급,0,인상착의
고급,0,인색
중급,0,인생
고급,0,인생관
고급,0,인성
중급,0,인쇄
중급,0,인스턴트
중급,0,인식
중급,0,인심
중급,0,인연
중급,0,인용
중급,0,인원
고급,0,인위적01/인위적02
중급,0,인재01
고급,0,인적01/인적02
중급,0,인정01
중급,0,인정02
중급,0,인정받다
고급,0,인종
고급,0,인지03
고급,0,인지도
초급,0,인천
중급,0,인체
고급,0,인출
고급,0,인출기00
초급,0,인터넷
중급,0,인터뷰
고급,0,인턴
고급,0,인파
중급,0,인하
중급,0,인하다01
초급,0,인형
고급,0,-일
초급,0,일01
초급,0,일02/일03
중급,0,일04
초급,0,일06/일05
고급,0,일간지
고급,0,일감
고급,0,일거양득
초급,0,일곱02/일곱01
중급,0,일곱째02/일곱째01/일곱째03
고급,0,일과
고급,0,일관성
고급,0,일광욕
중급,0,일교차
고급,0,일그러지다
초급,0,일기03
고급,0,일깨우다
고급,0,일념
고급,0,일다
중급,0,일단01
중급,0,일대03
고급,0,일대일00
중급,0,일등
고급,0,일련
고급,0,일례
고급,0,일류
고급,0,일리
고급,0,일몰
중급,0,일반
고급,0,일반석
중급,0,일반인
중급,0,일반적01/일반적02
고급,0,일방적01/일방적02
초급,0,일본
중급,0,일본어
중급,0,일본인00
초급,0,일부
중급,0,일부러
중급,0,일부분
고급,0,일삼다
중급,0,일상
중급,0,일상생활
중급,0,일상적01/일상적02
고급,0,일상화
중급,0,일생
중급,0,일석이조
중급,0,일손
고급,0,일시01/일시02
중급,0,일시03
중급,0,일시불
중급,0,일시적01/일시적02
초급,0,일식01
초급,0,일식집
중급,0,일쑤/일쑤00
중급,0,일어
초급,0,일어나다
초급,0,일어서다
초급,0,일요일
고급,0,일원
초급,0,일월
중급,0,일으키다
중급,0,일일이
고급,0,일자02
중급,0,일자리
중급,0,일정01
중급,0,일정02
고급,0,일정량
중급,0,일정표
고급,0,일제히
중급,0,일종
고급,0,일주
초급,0,일주일
고급,0,일찌감치
초급,0,일찍
중급,0,일찍이
중급,0,일체02/일체01
중급,0,일출
중급,0,일치
고급,0,일컫다
고급,0,일탈
고급,0,일터
중급,0,일행
고급,0,일화
고급,0,일환
중급,0,일회용
중급,0,일회용품
초급,0,일흔02/일흔01
중급,0,읽기
초급,0,읽다
중급,0,읽히다01
중급,0,읽히다02
초급,0,잃다
초급,0,잃어버리다
중급,0,임금02
고급,0,임기
고급,0,임대
고급,0,임대료
고급,0,임명
중급,0,임무
고급,0,임산부
중급,0,임시
중급,0,임신
고급,0,임신부
고급,0,임업
고급,0,임용
고급,0,임원
고급,0,임종
고급,0,임하다02
초급,0,입
고급,0,입가
초급,0,입구
중급,0,입국
중급,0,입금
초급,0,입다
초급,0,입다00
중급,0,입대
중급,0,입력
중급,0,입맛
중급,0,입사
고급,0,입상
초급,0,입술
중급,0,입시
고급,0,입실
고급,0,입양
초급,0,입원
중급,0,입장01
중급,0,입장02
초급,0,입장권
중급,0,입장료
고급,0,입증
고급,0,입지00
초급,0,입학
중급,0,입학시험
중급,0,입학식
중급,0,입히다
중급,0,잇다
고급,0,잇달다
중급,0,잇따르다
고급,0,잇몸
초급,0,있다01/있다02
초급,0,잊다
초급,0,잊어버리다
중급,0,잊히다
초급,0,잎
중급,0,자01
중급,0,자03
중급,0,자04
중급,0,-자06
고급,0,자가
중급,0,자가용
고급,0,자각
고급,0,자갈
중급,0,자격
중급,0,자격증
고급,0,자국01
고급,0,자국02
고급,0,자그마하다
중급,0,자극
고급,0,자극적01/자극적02
고급,0,자금
고급,0,자급자족
중급,0,자기02/자기01
초급,0,자기소개
고급,0,자기중심적00
초급,0,자꾸
중급,0,자꾸만
고급,0,자네
중급,0,자녀
초급,0,자다
중급,0,자동
초급,0,자동차
초급,0,자동판매기
중급,0,자라나다
초급,0,자라다
초급,0,자랑
중급,0,자랑스럽다
중급,0,자료
초급,0,자르다
초급,0,자리01
중급,0,자리02
고급,0,자립
중급,0,자막
고급,0,자만
중급,0,자매
고급,0,자모
고급,0,자문02
고급,0,자발적01/자발적02
고급,0,자백
중급,0,자본
고급,0,자본주의
중급,0,자부심
고급,0,자산
중급,0,자살
고급,0,자상하다
고급,0,자선
중급,0,자세
중급,0,자세하다
초급,0,자세히
고급,0,자손
고급,0,자수01
고급,0,자수성가
초급,0,자식01
초급,0,자신01
중급,0,자신02
중급,0,자신감
고급,0,자신만만하다
고급,0,자아
고급,0,자아실현00
초급,0,자연01
고급,0,자연계01
중급,0,자연스럽다
고급,0,자연재해
중급,0,자연적01/자연적02
중급,0,자연환경
중급,0,자연히
고급,0,자영업
고급,0,자영업자00
고급,0,자외선
중급,0,자원
고급,0,자원00
고급,0,자원봉사
고급,0,자원봉사자
초급,0,자유
중급,0,자유롭다
고급,0,자유분방
고급,0,자유자재
고급,0,자율
고급,0,자율성
고급,0,자율적01/자율적02
고급,0,자음
고급,0,자자손손
고급,0,자장가
초급,0,자장면
